ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2023,11620,관악구,10100,봉천동,1,대지,1712,0000,관악드림(삼성),20230406,75000,84.96,0.0,1.0,,,2003,아파트,중개거래,"서울 관악구, 서울 동작구"
2023,11320,도봉구,10700,창동,1,대지,0810,0000,신창,20230406,43000,49.77,0.0,11.0,,,1998,아파트,중개거래,서울 도봉구
2023,11350,노원구,10500,상계동,1,대지,0626,0000,상계주공14(고층),20230406,41900,41.3,0.0,8.0,,,1989,아파트,중개거래,"서울 강남구, 서울 노원구"
2023,11170,용산구,10100,후암동,1,대지,0254,0009,에코빌,20230406,53000,28.52,21.51,3.0,,,2017,연립다세대,중개거래,서울 용산구
2023,11440,마포구,12100,동교동,1,대지,0197,0013,동서빌라,20230406,97500,102.35,76.0,2.0,,,1984,연립다세대,중개거래,서울 마포구
2023,11440,마포구,12200,합정동,1,대지,0360,0020,동삼주택(360-20),20230406,80000,37.56,30.77,1.0,,,1988,연립다세대,중개거래,서울 마포구
2023,11500,강서구,10900,방화동,1,대지,0829,0005,에어뷰21-1오피스텔,20230406,8000,26.98,26.98,12.0,,,1999,오피스텔,중개거래,서울 강서구
2023,11230,동대문구,10400,전농동,1,대지,0688,0000,래미안아름숲,20230406,103000,84.92,0.0,10.0,,,2012,아파트,중개거래,서울 동대문구
2023,11215,광진구,10400,광장동,1,대지,0457,0017,명성11,20230406,35000,51.78,30.08,5.0,,,2013,연립다세대,중개거래,경기 성남중원구
2023,11215,광진구,10400,광장동,1,대지,0457,0017,명성11,20230406,35000,51.78,30.08,4.0,,,2013,연립다세대,중개거래,경기 성남중원구
2023,11290,성북구,13900,석관동,1,대지,0410,0000,래미안아트리치,20230406,77700,59.96,0.0,8.0,,,2019,아파트,중개거래,서울 성북구
2023,11110,종로구,17500,숭인동,1,대지,0202,0003,종로중흥S클래스,20230405,13500,19.47,0.0,16.0,,,2013,아파트,중개거래,서울 종로구
2023,11500,강서구,10900,방화동,1,대지,0890,0000,마곡푸르지오,20230405,80000,59.87,0.0,1.0,,,2008,아파트,중개거래,서울 강서구
2023,11350,노원구,10500,상계동,1,대지,0389,0608,피스풀하우스(389-608),20230405,56500,59.65,35.33,5.0,,,2019,연립다세대,중개거래,서울 노원구
2023,11680,강남구,10500,삼성동,1,대지,0003,0001,삼성월드타워,20230405,160000,84.2,0.0,9.0,,,1997,아파트,직거래,
2023,11230,동대문구,10500,답십리동,1,대지,1009,0000,힐스테이트청계,20230405,78000,48.98,0.0,19.0,,,2018,아파트,중개거래,서울 동대문구
2023,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,20230405,205000,84.99,0.0,19.0,,,2008,아파트,중개거래,서울 송파구
2023,11350,노원구,10600,중계동,1,대지,0360,0002,청구3,20230405,103000,84.77,0.0,14.0,,,1996,아파트,중개거래,서울 노원구
2023,11200,성동구,10500,마장동,1,대지,0819,0000,마장동중앙하이츠,20230405,95000,84.8,0.0,17.0,,,1999,아파트,중개거래,"서울 성동구, 서울 송파구"
2023,11680,강남구,10400,청담동,1,대지,0121,0014,청담8차상지리츠빌,20230405,385000,203.47,0.0,2.0,,,2003,아파트,중개거래,서울 강남구
2023,11590,동작구,10400,본동,1,대지,0484,0000,경동윈츠리버,20230405,77500,56.68,0.0,3.0,,,2004,아파트,중개거래,서울 서초구
2023,11560,영등포구,13200,신길동,1,대지,4969,0000,힐스테이트클래시안,20230405,105000,59.91,0.0,23.0,,,2020,아파트,중개거래,서울 영등포구
2023,11530,구로구,10300,가리봉동,1,대지,0137,0004,삼부르네상스파크빌,20230405,42500,82.78,110.38,13.0,,,2006,오피스텔,중개거래,서울 구로구
2023,11350,노원구,10500,상계동,1,대지,0680,0000,포레나노원,20230405,79900,59.99,0.0,9.0,,,2020,아파트,중개거래,서울 노원구
2023,11440,마포구,11500,상수동,1,대지,0395,0000,밤섬리버베르빌,20230405,190000,174.32,0.0,4.0,,,2004,아파트,중개거래,서울 마포구
2023,11620,관악구,10100,봉천동,1,대지,0870,0001,해주타워,20230405,10500,22.0,31.55,8.0,,,2000,오피스텔,중개거래,서울 관악구
2023,11710,송파구,10600,삼전동,1,대지,0169,0023,삼양그린빌라1동(169-23),20230405,27500,52.33,30.63,2.0,,,1992,연립다세대,직거래,
2023,11740,강동구,10600,둔촌동,1,대지,0621,0000,초원동아,20230405,65000,59.63,0.0,7.0,,,1997,아파트,중개거래,서울 강동구
2023,11440,마포구,10900,염리동,1,대지,0164,0004,삼부골든타워,20230405,27000,40.5,60.0,5.0,,,2003,오피스텔,중개거래,서울 마포구
2023,11620,관악구,10200,신림동,,,,,,20230405,76000,167.08,112.0,0.0,,,1994,단독다가구,중개거래,서울 관악구
2023,11320,도봉구,10700,창동,1,대지,0609,0015,은진스톤하우스,20230405,14500,48.42,21.25,-1.0,,,2002,연립다세대,중개거래,서울 성북구
2023,11200,성동구,10700,행당동,1,대지,0346,0000,행당한진타운,20230405,116000,84.71,0.0,8.0,,,2000,아파트,중개거래,서울 성동구
2023,11650,서초구,10800,서초동,1,대지,1431,0002,삼원빌라,20230405,87580,68.16,49.93,3.0,,,1988,연립다세대,중개거래,서울 서초구
2023,11350,노원구,10500,상계동,1,대지,1386,0010,초원빌라2차,20230405,35000,63.63,31.6,-1.0,,,1997,연립다세대,중개거래,서울 중구
2023,11650,서초구,10800,서초동,1,대지,1431,0002,삼원빌라,20230405,87580,68.16,49.93,3.0,,,1988,연립다세대,중개거래,서울 서초구
2023,11440,마포구,11500,상수동,1,대지,0340,0005,人행복,20230405,59500,23.83,17.25,5.0,,,2023,연립다세대,직거래,
2023,11650,서초구,10800,서초동,1,대지,1431,0002,삼원빌라,20230405,99412,78.06,56.66,1.0,,,1988,연립다세대,중개거래,서울 서초구
2023,11710,송파구,10700,가락동,1,대지,0913,0000,헬리오시티,20230405,187000,84.98,0.0,12.0,,,2018,아파트,중개거래,서울 송파구
2023,11650,서초구,10800,서초동,1,대지,1431,0002,삼원빌라,20230405,99412,78.06,56.66,2.0,,,1988,연립다세대,중개거래,서울 서초구
2023,11380,은평구,10300,불광동,,,,,,20230405,89000,279.9,121.0,0.0,,,2007,단독다가구,중개거래,서울 종로구
2023,11650,서초구,10800,서초동,1,대지,1431,0002,삼원빌라,20230405,99412,78.06,56.66,2.0,,,1988,연립다세대,중개거래,서울 서초구
2023,11260,중랑구,10400,묵동,,,,,,20230405,70000,129.22,127.6,0.0,,,1978,단독다가구,중개거래,서울 중랑구
2023,11650,서초구,10800,서초동,1,대지,1431,0002,삼원빌라,20230405,99412,78.06,56.66,1.0,,,1988,연립다세대,중개거래,서울 서초구
2023,11710,송파구,10700,가락동,1,대지,0913,0000,헬리오시티,20230405,231500,110.66,0.0,8.0,,,2018,아파트,중개거래,서울 송파구
2023,11440,마포구,10100,아현동,1,대지,0777,0000,마포래미안푸르지오2단지,20230405,163000,84.6,0.0,8.0,,,2014,아파트,중개거래,서울 마포구
2023,11410,서대문구,10600,천연동,1,대지,0145,0000,천연뜨란채,20230405,74500,55.85,0.0,9.0,,,2006,아파트,중개거래,서울 서대문구
2023,11470,양천구,10200,목동,1,대지,0956,0000,롯데캐슬위너,20230405,81000,59.98,0.0,1.0,,,2005,아파트,중개거래,서울 양천구
2023,11530,구로구,10200,구로동,1,대지,0685,0124,중앙하이츠,20230405,64200,79.97,0.0,4.0,,,1987,아파트,중개거래,서울 구로구
2023,11680,강남구,10600,대치동,1,대지,0316,0000,은마,20230405,207000,76.79,0.0,7.0,,,1979,아파트,중개거래,서울 강남구
2023,11680,강남구,11000,압구정동,1,대지,0369,0001,"현대1차(12,13,21,22,31,32,33동)",20230405,405000,131.48,0.0,4.0,,,1976,아파트,중개거래,서울 강남구
2023,11650,서초구,10800,서초동,1,대지,1431,0015,삼원빌라(B),20230405,81838,64.3,46.64,3.0,,,1988,연립다세대,중개거래,서울 서초구
2023,11410,서대문구,11200,대현동,,,,,,20230405,92000,180.63,121.7,0.0,,,1988,단독다가구,직거래,
2023,11650,서초구,10800,서초동,1,대지,1431,0015,삼원빌라(B),20230405,81838,64.3,46.64,3.0,,,1988,연립다세대,중개거래,서울 서초구
2023,11560,영등포구,12400,문래동6가,1,대지,0045,0000,현대2차,20230405,79000,79.72,0.0,7.0,,,1987,아파트,중개거래,서울 영등포구
2023,11650,서초구,10800,서초동,1,대지,1431,0015,삼원빌라(B),20230405,88276,69.85,50.33,1.0,,,1988,연립다세대,중개거래,서울 서초구
2023,11680,강남구,10400,청담동,1,대지,0130,0000,청담아이파크,20230405,259000,110.14,0.0,8.0,,,1992,아파트,중개거래,서울 강남구
2023,11650,서초구,10800,서초동,1,대지,1431,0015,삼원빌라(B),20230405,88276,69.85,50.33,1.0,,,1988,연립다세대,중개거래,서울 서초구
2023,11140,중구,16500,황학동,,,,,,20230405,58000,187.34,62.1,0.0,,,1989,단독다가구,직거래,
2023,11650,서초구,10800,서초동,1,대지,1431,0015,삼원빌라(B),20230405,88276,69.85,50.33,2.0,,,1988,연립다세대,중개거래,서울 서초구
2023,11590,동작구,10400,본동,,,,,,20230405,120000,183.45,116.7,0.0,,,1999,단독다가구,중개거래,서울 동작구
2023,11650,서초구,10800,서초동,1,대지,1431,0015,삼원빌라(B),20230405,88276,69.85,50.33,2.0,,,1988,연립다세대,중개거래,서울 서초구
2023,11350,노원구,10400,하계동,1,대지,0256,0005,한신동성,20230405,105000,138.29,0.0,12.0,,,1993,아파트,중개거래,서울 노원구
2023,11590,동작구,10900,신대방동,1,대지,0713,0000,롯데낙천대,20230405,72500,55.46,0.0,3.0,,,2003,아파트,중개거래,서울 동작구
2023,11620,관악구,10300,남현동,1,대지,1053,0024,"파크뷰A,B동",20230405,60000,74.25,27.45,-1.0,,,2021,연립다세대,직거래,
2023,11530,구로구,10700,개봉동,1,대지,0060,0082,거성푸르뫼2,20230405,51000,84.96,0.0,17.0,,,1994,아파트,중개거래,서울 구로구
2023,11710,송파구,11100,방이동,1,대지,0212,0008,코오롱아파트,20230405,115000,84.95,0.0,8.0,,,1991,아파트,중개거래,서울 송파구
2023,11560,영등포구,12700,양평동3가,1,대지,0090,0001,거성파스텔,20230405,94500,84.99,0.0,9.0,,,1999,아파트,중개거래,서울 영등포구
2023,11710,송파구,10700,가락동,1,대지,0171,0005,현대7,20230405,94000,84.65,0.0,1.0,,,1991,아파트,중개거래,서울 송파구
2023,11740,강동구,10100,명일동,1,대지,0015,0000,삼익그린2차,20230405,78500,42.93,0.0,10.0,,,1983,아파트,중개거래,서울 강동구
2023,11350,노원구,10600,중계동,1,대지,0364,0012,주공6,20230405,41500,44.1,0.0,15.0,,,1993,아파트,직거래,
2023,11530,구로구,10200,구로동,1,대지,0097,0000,로제리움2차,20230405,11000,14.91,0.0,17.0,,,2014,아파트,중개거래,서울 구로구
2023,11590,동작구,10500,흑석동,,,,,,20230405,113000,50.48,112.0,0.0,,,1999,단독다가구,중개거래,서울 동작구
2023,11380,은평구,10300,불광동,1,대지,0008,0064,거성그린맨션(8-64),20230405,17500,43.35,13.94,3.0,,,1997,연립다세대,중개거래,서울 은평구
2023,11410,서대문구,11800,홍은동,1,대지,0325,0007,트라움하임홍은,20230405,29500,46.74,33.15,4.0,,,2020,연립다세대,직거래,
2023,11380,은평구,10400,갈현동,1,대지,0436,0038,유니온빌,20230405,20000,29.9,19.27,3.0,,,2012,연립다세대,중개거래,서울 은평구
2023,11380,은평구,10200,녹번동,1,대지,0282,0000,힐스테이트녹번,20230405,79000,59.94,0.0,1.0,,,2019,아파트,중개거래,서울 은평구
2023,11710,송파구,10100,잠실동,1,대지,0044,0000,레이크팰리스,20230405,200000,84.82,0.0,8.0,,,2006,아파트,중개거래,서울 송파구
2023,11470,양천구,10100,신정동,1,대지,0879,0001,한일그린맨션,20230405,19300,55.31,22.24,-1.0,,,1995,연립다세대,중개거래,서울 양천구
2023,11560,영등포구,11500,당산동5가,1,대지,0042,0000,당산삼성래미안4차,20230405,141000,97.27,0.0,3.0,,,2003,아파트,중개거래,"서울 양천구, 서울 영등포구"
2023,11215,광진구,10300,구의동,1,대지,0246,0014,크레신타워3차,20230405,17000,25.35,35.29,14.0,,,2006,오피스텔,중개거래,서울 광진구
2023,11680,강남구,10300,개포동,1,대지,1282,0000,개포래미안포레스트,20230405,219000,84.86,0.0,15.0,,,2020,아파트,중개거래,"서울 강남구, 서울 송파구"
2023,11350,노원구,10600,중계동,1,대지,0502,0001,중계그린1단지,20230405,53000,49.5,0.0,7.0,,,1990,아파트,중개거래,서울 노원구
2023,11740,강동구,10200,고덕동,1,대지,0688,0000,래미안힐스테이트고덕,20230405,129500,84.83,0.0,14.0,,,2016,아파트,중개거래,서울 강동구
2023,11320,도봉구,10500,쌍문동,1,대지,0531,0088,한전빌라(B동)(531-88),20230405,17000,48.09,28.34,1.0,,,1991,연립다세대,중개거래,서울 강북구
2023,11740,강동구,10200,고덕동,1,대지,0688,0000,래미안힐스테이트고덕,20230405,116500,72.02,0.0,8.0,,,2016,아파트,중개거래,"서울 강동구, 서울 강북구"
2023,11530,구로구,10600,고척동,1,대지,0333,0000,하이리빙,20230405,38100,79.54,0.0,2.0,,,2002,아파트,중개거래,서울 구로구
2023,11740,강동구,11000,강일동,1,대지,0675,0003,강일임페리얼타워,20230405,10750,28.66,39.5,5.0,,,2013,오피스텔,중개거래,서울 강동구
2023,11350,노원구,10600,중계동,1,대지,0592,0000,중계3벽산,20230405,89000,114.87,0.0,4.0,,,1999,아파트,중개거래,서울 노원구
2023,11620,관악구,10100,봉천동,1,대지,0041,0900,삼익캐슬102동,20230405,28000,47.77,32.13,3.0,,20230419,2016,연립다세대,직거래,
2023,11710,송파구,10100,잠실동,1,대지,0239,0006,한영해시안아파트,20230405,89000,63.65,0.0,6.0,,,2017,아파트,중개거래,서울 송파구
2023,11500,강서구,10400,가양동,1,대지,1462,0000,강서한강월드메르디앙,20230405,76000,84.9,0.0,1.0,,,2006,아파트,중개거래,서울 강서구
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20230405,30500,33.09,46.34,14.0,,,2017,오피스텔,중개거래,서울 강서구
2023,11290,성북구,13800,장위동,1,대지,0173,0114,래미안장위퍼스트하이,20230405,91700,84.98,0.0,19.0,,,2020,아파트,중개거래,"서울 동대문구, 서울 성북구"
2023,11680,강남구,10400,청담동,1,대지,0082,0007,"효성빌라(1동,2동,6동,7동)",20230405,748325,164.87,176.7,2.0,,,1982,연립다세대,직거래,
2023,11590,동작구,10100,노량진동,1,대지,0325,0000,신동아리버파크,20230405,78000,59.67,0.0,14.0,,,2001,아파트,중개거래,서울 동작구
2023,11650,서초구,10800,서초동,1,대지,1303,0006,현대썬앤빌 강남 더 인피닛,20230405,22800,18.33,32.03,3.0,,,2018,오피스텔,중개거래,서울 서초구
2023,11350,노원구,10500,상계동,1,대지,0134,0102,제이하임Ⅱ,20230405,28500,29.89,21.36,2.0,,,2022,연립다세대,직거래,
2023,11320,도봉구,10800,도봉동,1,대지,0573,0014,진주4,20230405,15000,41.46,31.73,2.0,,,1987,연립다세대,중개거래,서울 도봉구
2023,11380,은평구,10300,불광동,1,대지,0008,0051,월드그린,20230405,51500,83.43,0.0,5.0,,,2003,아파트,직거래,
2023,11230,동대문구,10900,휘경동,1,대지,0312,0090,(312-90),20230405,20000,40.32,27.0,2.0,,,1986,연립다세대,직거래,
2023,11305,강북구,10300,수유동,1,대지,0047,0050,금정파크빌(다동),20230405,24000,51.91,26.93,3.0,,,2003,연립다세대,중개거래,서울 강북구
2023,11560,영등포구,10900,영등포동8가,1,대지,0076,0001,삼환,20230405,83500,59.91,0.0,16.0,,,1999,아파트,중개거래,서울 영등포구
2023,11320,도봉구,10800,도봉동,1,대지,0087,0000,삼환도봉,20230405,61500,73.89,0.0,11.0,,,1987,아파트,중개거래,"서울 도봉구, 서울 서초구"
2023,11650,서초구,10700,반포동,1,대지,0757,0000,반포주공1단지,20230405,470000,104.89,0.0,5.0,,,1973,아파트,중개거래,서울 서초구
2023,11290,성북구,13900,석관동,1,대지,0410,0000,래미안아트리치,20230405,91000,84.98,0.0,5.0,,,2019,아파트,중개거래,"서울 동대문구, 서울 성북구"
2023,11350,노원구,10500,상계동,1,대지,0652,0000,상계주공11(고층),20230405,50000,49.94,0.0,12.0,,,1988,아파트,중개거래,"서울 강남구, 서울 노원구"
2023,11290,성북구,13300,정릉동,1,대지,0528,0000,젬스톤빌리지(528-0),20230405,24200,57.6,39.9,3.0,,,2011,연립다세대,중개거래,서울 성북구
2023,11545,금천구,10200,독산동,1,대지,1147,0000,금천롯데캐슬골드파크1차,20230405,91000,84.4,0.0,1.0,,,2016,아파트,중개거래,서울 금천구
2023,11350,노원구,10500,상계동,1,대지,0626,0000,상계주공14(고층),20230405,46500,49.94,0.0,15.0,,,1989,아파트,중개거래,서울 노원구
2023,11590,동작구,10500,흑석동,1,대지,0097,0002,명수대,20230405,149000,79.24,0.0,5.0,,,1976,아파트,중개거래,서울 동작구
2023,11500,강서구,10400,가양동,1,대지,0253,0000,우신빌라트,20230405,28000,74.67,37.63,4.0,,20230503,2001,연립다세대,중개거래,서울 강서구
2023,11740,강동구,10100,명일동,1,대지,0332,0000,명일엘지,20230405,68300,59.79,0.0,14.0,,,1999,아파트,중개거래,서울 강동구
2023,11680,강남구,11800,도곡동,1,대지,0467,0024,우성캐릭터 199,20230405,45000,45.93,62.39,4.0,,,1998,오피스텔,중개거래,서울 강남구
2023,11620,관악구,10100,봉천동,1,대지,1614,0014,우성맨숀주택,20230405,20000,54.58,32.09,1.0,,,1995,연립다세대,직거래,
2023,11530,구로구,10200,구로동,1,대지,0044,0005,비즈트위트레인보우,20230405,12000,15.58,0.0,4.0,,,2012,아파트,중개거래,서울 구로구
2023,11710,송파구,10400,송파동,1,대지,0166,0000,가락삼익맨숀,20230405,140500,108.34,0.0,4.0,,,1984,아파트,중개거래,서울 송파구
2023,11440,마포구,10500,용강동,1,대지,0502,0000,래미안마포리버웰,20230405,190000,84.97,0.0,15.0,,,2015,아파트,중개거래,서울 마포구
2023,11680,강남구,11800,도곡동,1,대지,0538,0003,래미안도곡카운티,20230405,187000,59.98,0.0,11.0,,,2016,아파트,중개거래,서울 강남구
2023,11440,마포구,12700,상암동,1,대지,1748,0000,상암 오벨리스크 2차,20230405,15500,24.2,31.49,6.0,,,2014,오피스텔,중개거래,서울 마포구
2023,11410,서대문구,11000,북아현동,1,대지,0149,0000,e편한세상신촌2단지,20230405,139500,84.95,0.0,1.0,,,2018,아파트,중개거래,서울 서대문구
2023,11710,송파구,11300,거여동,1,대지,0696,0000,e편한세상송파파크센트럴,20230405,125000,84.94,0.0,14.0,,,2021,아파트,중개거래,서울 영등포구
2023,11200,성동구,11300,옥수동,1,대지,0561,0000,래미안 옥수 리버젠,20230405,127500,59.98,0.0,12.0,,,2012,아파트,중개거래,서울 성동구
2023,11440,마포구,12700,상암동,1,대지,1658,0000,상암월드컵파크5단지,20230405,110000,84.67,0.0,7.0,,,2005,아파트,중개거래,"서울 마포구, 서울 은평구"
2023,11440,마포구,12700,상암동,1,대지,1689,0000,상암월드컵파크6단지,20230405,110000,84.53,0.0,5.0,,,2005,아파트,중개거래,"서울 마포구, 서울 은평구"
2023,11530,구로구,10200,구로동,1,대지,0104,0008,비즈트위트 레드,20230405,17000,28.22,38.61,17.0,,,2016,오피스텔,중개거래,서울 구로구
2023,11110,종로구,11800,내수동,1,대지,0075,0000,용비어천가,20230405,31000,45.98,58.23,10.0,,,2004,오피스텔,중개거래,서울 종로구
2023,11500,강서구,10300,화곡동,1,대지,0029,0015,라온빌,20230405,19500,29.79,19.22,2.0,,,2013,연립다세대,중개거래,서울 강서구
2023,11710,송파구,10800,문정동,1,대지,0150,0000,올림픽훼밀리타운,20230405,207000,136.33,0.0,10.0,,,1988,아파트,중개거래,서울 송파구
2023,11710,송파구,10800,문정동,1,대지,0150,0000,올림픽훼밀리타운,20230405,183300,117.59,0.0,15.0,,,1988,아파트,중개거래,서울 송파구
2023,11410,서대문구,11800,홍은동,1,대지,0265,0107,신영광주택2차,20230405,10000,39.3,20.56,3.0,,,1994,연립다세대,중개거래,서울 서대문구
2023,11215,광진구,10500,자양동,1,대지,0809,0000,자양강변I-Park,20230405,150000,84.95,0.0,9.0,,,2006,아파트,중개거래,서울 광진구
2023,11545,금천구,10300,시흥동,1,대지,0001,0010,모던패밀리,20230405,20450,28.29,22.74,3.0,,,2021,연립다세대,중개거래,서울 금천구
2023,11500,강서구,10100,염창동,1,대지,0267,0010,서경팰리스,20230405,23000,28.69,37.32,6.0,,,2018,오피스텔,중개거래,서울 강서구
2023,11710,송파구,10100,잠실동,1,대지,0019,0000,잠실엘스,20230405,215000,84.8,0.0,22.0,,,2008,아파트,중개거래,"서울 송파구, 서울 용산구"
2023,11710,송파구,10100,잠실동,1,대지,0019,0000,잠실엘스,20230405,218500,84.8,0.0,11.0,,,2008,아파트,중개거래,서울 송파구
2023,11710,송파구,11300,거여동,1,대지,0550,0000,서진빌,20230405,60000,34.7,27.97,3.0,,,2008,연립다세대,중개거래,서울 송파구
2023,11470,양천구,10100,신정동,1,대지,1278,0000,목동삼성,20230405,123000,84.77,0.0,21.0,,,1996,아파트,중개거래,서울 양천구
2023,11590,동작구,10200,상도동,1,대지,0301,0053,예성휴캐슬(301-53),20230405,27000,39.77,27.13,2.0,,,2014,연립다세대,중개거래,서울 동작구
2023,11710,송파구,10500,석촌동,1,대지,0024,0014,석촌호수 나인파크 B,20230405,27500,19.34,35.78,21.0,,,null,오피스텔,중개거래,서울 송파구
2023,11680,강남구,10600,대치동,1,대지,0506,0000,선경2차(8동-12동),20230405,377000,127.75,0.0,14.0,,,1985,아파트,중개거래,서울 강남구
2023,11560,영등포구,11800,도림동,1,대지,0821,0000,영등포아트자이,20230405,102500,84.85,0.0,14.0,,,2014,아파트,중개거래,서울 영등포구
2023,11410,서대문구,11900,북가좌동,1,대지,0449,0000,북가좌삼호,20230405,75000,75.75,0.0,8.0,,,1996,아파트,중개거래,서울 서대문구
2023,11500,강서구,10100,염창동,1,대지,0302,0000,염창2차한화꿈에그린,20230405,90200,84.99,0.0,5.0,,,2006,아파트,중개거래,서울 강서구
2023,11740,강동구,10900,천호동,1,대지,0414,0000,두산위브센티움,20230405,15000,31.37,44.64,14.0,,,2004,오피스텔,중개거래,서울 강동구
2023,11620,관악구,10200,신림동,1,대지,0094,0251,보림주택,20230405,47250,84.94,51.05,2.0,,,1997,연립다세대,중개거래,서울 관악구
2023,11410,서대문구,11900,북가좌동,1,대지,0458,0000,DMC아이파크,20230405,84000,59.96,0.0,4.0,,,2009,아파트,중개거래,서울 서대문구
2023,11500,강서구,10300,화곡동,1,대지,0073,0105,대근빌라,20230405,21000,41.76,48.37,1.0,,,1990,연립다세대,중개거래,서울 강서구
2023,11440,마포구,12500,성산동,1,대지,0601,0000,성산월드타운대림,20230405,69000,59.89,0.0,6.0,,,2004,아파트,중개거래,서울 마포구
2023,11410,서대문구,11000,북아현동,1,대지,1009,0000,두산,20230405,77000,59.96,0.0,13.0,,,1999,아파트,중개거래,서울 서대문구
2023,11710,송파구,11300,거여동,1,대지,0023,0001,성우스타팰리스,20230405,44500,49.94,21.69,3.0,,,2017,연립다세대,중개거래,서울 송파구
2023,11560,영등포구,12600,양평동2가,1,대지,0043,0014,CO-OP Residence/오목교,20230405,11500,26.38,41.3,14.0,,,2004,오피스텔,중개거래,서울 영등포구
2023,11500,강서구,10300,화곡동,1,대지,1128,0026,연희빌라가동,20230405,35000,102.17,85.34,2.0,,,1983,연립다세대,직거래,
2023,11620,관악구,10100,봉천동,1,대지,0861,0007,CO-OP RESIDENCE/서울대입구,20230405,11500,17.19,24.56,8.0,,,2005,오피스텔,중개거래,서울 관악구
2023,11680,강남구,10100,역삼동,1,대지,0719,0024,역삼역센트럴푸르지오시티,20230405,22800,17.57,28.04,5.0,,,2019,오피스텔,중개거래,서울 강남구
2023,11650,서초구,10100,방배동,1,대지,0934,0011,ASTRO,20230405,47300,19.35,13.2,2.0,,,2021,연립다세대,직거래,
2023,11440,마포구,12000,서교동,1,대지,0381,0004,광남푸른마을,20230405,39000,41.37,0.0,5.0,,,2001,아파트,중개거래,서울 마포구
2023,11350,노원구,10300,공릉동,1,대지,0670,0007,67디벨리움,20230405,16300,17.27,0.0,15.0,,,2016,아파트,중개거래,서울 노원구
2023,11230,동대문구,10600,장안동,1,대지,0372,0005,장안뉴시티,20230405,10000,17.63,0.0,10.0,,,2012,아파트,중개거래,서울 동대문구
2023,11740,강동구,10700,암사동,1,대지,0494,0007,광진빌라,20230405,31800,32.12,20.7,5.0,,,2014,연립다세대,중개거래,서울 강동구
2023,11320,도봉구,10600,방학동,1,대지,0496,0000,벽산아파트2,20230405,38500,59.58,0.0,9.0,,,1998,아파트,중개거래,서울 도봉구
2023,11710,송파구,10400,송파동,1,대지,0017,0011,광현빌라,20230405,43000,54.51,25.2,2.0,,,2001,연립다세대,직거래,
2023,11650,서초구,10700,반포동,1,대지,0060,0004,반포미도,20230405,215000,84.96,0.0,15.0,,,1987,아파트,중개거래,서울 서초구
2023,11110,종로구,11800,내수동,1,대지,0074,0000,광화문시대,20230405,35500,38.88,51.97,10.0,,,2004,오피스텔,중개거래,서울 종로구
2023,11230,동대문구,10600,장안동,1,대지,0336,0000,장안현대홈타운(336),20230405,75000,84.87,0.0,9.0,,,2003,아파트,중개거래,서울 동대문구
2023,11530,구로구,10200,구로동,1,대지,0104,0009,성호메이플라워멤버스빌,20230405,22000,41.4,0.0,16.0,,,2002,아파트,중개거래,서울 구로구
2023,11200,성동구,10500,마장동,1,대지,0784,0000,세림,20230405,73000,40.86,0.0,11.0,,,1986,아파트,중개거래,서울 성동구
2023,11215,광진구,10500,자양동,1,대지,0683,0016,(683-16),20230405,19800,17.02,9.88,5.0,,,2006,연립다세대,중개거래,서울 광진구
2023,11470,양천구,10100,신정동,1,대지,1306,0000,세양청마루,20230405,88000,84.98,0.0,9.0,,,2006,아파트,중개거래,서울 구로구
2023,11410,서대문구,11900,북가좌동,1,대지,0006,0006,(6-6),20230405,11600,33.78,20.18,-1.0,,,1990,연립다세대,중개거래,서울 마포구
2023,11560,영등포구,10200,영등포동1가,1,대지,0113,0001,여의도씨티아이,20230405,13000,18.16,29.87,9.0,,,2013,오피스텔,직거래,
2023,11560,영등포구,10200,영등포동1가,1,대지,0113,0001,여의도씨티아이,20230405,13000,16.88,27.77,10.0,,,2013,오피스텔,직거래,
2023,11530,구로구,10200,구로동,1,대지,1278,0000,구로두산위브,20230405,54750,50.14,0.0,2.0,,,2006,아파트,중개거래,서울 구로구
2023,11560,영등포구,11000,여의도동,1,대지,0014,0021,엘지여의도에클라트,20230405,24000,37.96,49.35,10.0,,,2003,오피스텔,중개거래,서울 영등포구
2023,11350,노원구,10500,상계동,1,대지,0173,0001,벽산,20230405,38000,43.35,0.0,5.0,,,1989,아파트,중개거래,서울 노원구
2023,11650,서초구,10800,서초동,1,대지,1481,0017,엘린하우스,20230405,42000,29.19,17.43,4.0,,,2018,연립다세대,중개거래,서울 서초구
2023,11500,강서구,10900,방화동,1,대지,0814,0000,방화5,20230405,59400,49.77,0.0,6.0,,20230502,1994,아파트,중개거래,서울 강서구
2023,11545,금천구,10300,시흥동,1,대지,1010,0000,벽산,20230405,50000,84.99,0.0,1.0,,,2000,아파트,중개거래,"서울 관악구, 서울 금천구"
